,Unnamed: 0.2,index,Unnamed: 0.1,Unnamed: 0,molcule_formula,dsgdb_idx,nmr_shift,atomic_number,x,y,z,energy,atom_feature_vector_1,atom_feature_vector_2,atom_feature_vector_3,atom_feature_vector_4,atom_feature_vector_5,atom_feature_vector_6,atom_feature_vector_7,atom_feature_vector_8,atom_feature_vector_9,atom_feature_vector_10,atom_feature_vector_11,atom_feature_vector_12,atom_feature_vector_13,atom_feature_vector_14,atom_feature_vector_15,atom_feature_vector_16,atom_feature_vector_17,atom_feature_vector_18,atom_feature_vector_19,atom_feature_vector_20,atom_feature_vector_21,atom_feature_vector_22,atom_feature_vector_23,atom_feature_vector_24,atom_feature_vector_25,atom_feature_vector_26,atom_feature_vector_27,atom_feature_vector_28,atom_feature_vector_29,atom_feature_vector_30,atom_feature_vector_31,atom_feature_vector_32,atom_feature_vector_33,atom_feature_vector_34,atom_feature_vector_35,atom_feature_vector_36,atom_feature_vector_37,atom_feature_vector_38,atom_feature_vector_39,atom_feature_vector_40,atom_feature_vector_41,atom_feature_vector_42,atom_feature_vector_43,atom_feature_vector_44,atom_feature_vector_45,atom_feature_vector_46,atom_feature_vector_47,atom_feature_vector_48,atom_feature_vector_49,atom_feature_vector_50,atom_feature_vector_51,atom_feature_vector_52,atom_feature_vector_53,atom_feature_vector_54,atom_feature_vector_55,atom_feature_vector_56,atom_feature_vector_57,atom_feature_vector_58,atom_feature_vector_59,atom_feature_vector_60,atom_feature_vector_61,atom_feature_vector_62,atom_feature_vector_63,atom_feature_vector_64
322729,464380,464380,9,9,H14 C7 O2,dsgdb9_058112,30.5238,1.0,0.9215801954269408,1.6126959323883057,-0.964577615261078,-3.364097833633423,0.0702826231718063,-0.2664179801940918,-1.5750051736831665,-0.3047378063201904,0.0898412987589836,0.0400890968739986,0.3255683183670044,-0.2087330818176269,-0.840476393699646,0.0179055612534284,0.2219418436288833,-0.2363030463457107,0.0867491662502288,-0.0096048833802342,-0.0210205744951963,-0.2841592133045196,0.1171002015471458,1.0295543670654297,0.1442035436630249,0.0268168598413467,1.1101765632629397,0.2898564636707306,-0.2355135530233383,-0.350259393453598,0.2000817507505417,0.0336991213262081,-0.2370380461215973,-0.2539224624633789,-0.0348339527845382,-0.1007404625415802,1.10360848903656,-0.2267659902572631,-0.536512553691864,0.2987003028392792,-0.006234108004719,0.0614713765680789,-0.3822923898696899,-0.6248417496681213,-0.0280619151890277,-0.1780976951122284,-0.140147402882576,0.251093178987503,-1.769986629486084,0.5418288111686707,-0.2632754147052765,-0.090503416955471,-0.0667115971446037,-0.0605773255228996,-0.0117005556821823,-0.3137533962726593,-0.0818783491849899,0.1793605089187622,0.1854892373085022,-0.6825899481773376,-0.0433452203869819,0.1754342913627624,-0.2055089920759201,0.1921549588441848,0.1738210320472717,0.302251785993576,0.1395607441663742,-0.1646650284528732,0.243422046303749,0.0884889960289001
325697,809872,809872,15,15,H14 C8 O1,dsgdb9_092697,27.8209,1.0,0.0361382290720939,-2.562169551849365,-0.8697934746742249,-3.40616774559021,0.0901257023215293,-0.2623955309391022,-1.5552959442138672,-0.2801326513290405,0.0832281932234764,0.0733885914087295,0.3512769341468811,-0.0660037547349929,-0.8409964442253113,0.2284412682056427,0.2216384559869766,-0.236538365483284,0.1235444620251655,-0.0189908500760793,-0.0206329748034477,0.0451208055019378,0.2098608464002609,0.3066925406455993,0.1348345577716827,0.0647368431091308,1.0338290929794312,0.2926832735538482,-0.1682109236717224,-0.3793319463729858,0.1660865843296051,-0.0271376501768827,-0.2355376929044723,-0.1883367896080017,-0.0479153953492641,-0.1001749858260154,1.202656388282776,-0.2059044241905212,-0.5396760106086731,0.2587002217769623,-0.0343694873154163,0.0315230973064899,-0.966425120830536,-0.5872471928596497,0.0327851064503192,-0.1646453440189361,-0.1276624351739883,0.2717453837394714,-1.5228979587554932,0.5443631410598755,-0.2194269597530365,-0.1167268678545951,-0.0434185303747653,-0.0400265976786613,-0.1447597295045852,-0.2223476767539978,-0.0732413306832313,0.1086287796497345,0.2090667337179184,-0.567566990852356,-0.0255560707300901,0.0839092209935188,-0.199183315038681,0.1543858796358108,0.1771379262208938,0.3211002051830292,0.187492623925209,-0.1673040241003036,0.2068218886852264,0.1002840250730514
327151,449920,449920,10,10,H9 C6 N1 O2,dsgdb9_056675,30.8126,1.0,-0.475746750831604,1.8305630683898928,-1.0168594121932983,-3.346899509429932,0.0523450635373592,-0.2668974697589874,-1.5948621034622192,-0.296790063381195,0.0894646272063255,0.0518550053238868,0.3117235004901886,-0.2124720215797424,-0.840287983417511,0.0483495704829692,0.2217983305454254,-0.2362314164638519,0.0830198228359222,-0.0195429548621177,-0.0209460854530334,-0.2910493016242981,0.1105669885873794,1.023236632347107,0.1425106227397918,0.0261798389256,1.1348539590835571,0.291246622800827,-0.2172789275646209,-0.3723004758358001,0.2015488594770431,0.0283934827893972,-0.2228089272975921,-0.2382397353649139,-0.0317210927605629,-0.0929363518953323,1.0570887327194214,-0.2135219275951385,-0.5352161526679993,0.2965404987335205,-0.009171875193715,0.0640036016702652,-0.3902987241744995,-0.6247798204421997,-0.0093247406184673,-0.1735130995512008,-0.138353630900383,0.2499832808971405,-1.7709001302719116,0.5421815514564514,-0.2640552818775177,-0.1088330000638961,-0.0680238902568817,-0.0598412863910198,-0.0095168091356754,-0.3048328459262848,-0.0886959880590438,0.1857870221138,0.1749908030033111,-0.6823417544364929,-0.0525214858353138,0.1725294739007949,-0.2061943262815475,0.200713112950325,0.1753815859556198,0.2838333249092102,0.1401036977767944,-0.1650839149951934,0.2433741986751556,0.0957846343517303
327521,278414,278414,16,16,H12 C9,dsgdb9_035802,29.5794,1.0,3.497000217437744,3.272001981735229,1.670841932296753,-3.3555796146392822,0.0983969718217849,-0.2629352807998657,-1.678861379623413,-0.2721115350723266,0.0900425314903259,0.0570182651281356,0.3158746063709259,-0.145408421754837,-0.8403460383415222,0.0897692218422889,0.2217836380004882,-0.2362513989210128,0.0975290462374687,0.0023093214258551,-0.0213336050510406,-0.1221083998680114,0.109802670776844,0.7417213320732117,0.1342809796333313,0.0405428148806095,1.2729281187057495,0.2899316251277923,-0.2481631785631179,-0.3394307792186737,0.1859638094902038,0.0264072176069021,-0.2271325141191482,-0.2236637473106384,-0.0354650169610977,-0.1041950061917305,1.1595157384872437,-0.197168543934822,-0.5366756916046143,0.2651029527187347,-0.0190063398331403,0.059363380074501,-0.4614948630332947,-0.593866765499115,0.0081215109676122,-0.1654535979032516,-0.126121237874031,0.250018835067749,-1.8380920886993408,0.5437609553337097,-0.2475639730691909,-0.1014412567019462,-0.0661075487732887,-0.0566028468310833,-0.0623267255723476,-0.2721196115016937,-0.0883186906576156,0.1659381687641143,0.1723524332046508,-0.6588702201843262,-0.0570082180202007,0.1340909153223037,-0.1948891729116439,0.187656283378601,0.1767044514417648,0.3005253672599792,0.1640445590019226,-0.167570948600769,0.2364284545183181,0.0933454856276512
327573,735955,735955,11,11,H11 C8 N1,dsgdb9_085685,31.0671,1.0,-1.8559813499450684,0.8551144599914551,0.6110615134239197,-3.3414082527160645,0.0387840345501899,-0.2635314464569092,-1.6100938320159912,-0.3060014247894287,0.0901325866580009,0.0476160980761051,0.3062561154365539,-0.2189385294914245,-0.8404331207275391,0.0361374765634536,0.2219118773937225,-0.2363282144069671,0.0587936379015445,-0.0013325801119208,-0.0209073089063167,-0.292848140001297,0.1112785264849662,1.0225207805633545,0.1405167877674102,0.0215489100664854,1.1297297477722168,0.290272444486618,-0.2133139967918396,-0.3576503098011017,0.2012209594249725,0.0391373820602893,-0.2146292924880981,-0.2597731649875641,-0.0303657930344343,-0.0898975804448127,1.0532073974609375,-0.1999085396528244,-0.5333787798881531,0.2923629581928253,-0.0074143847450613,0.0644682347774505,-0.3773481845855713,-0.6298651695251465,0.0052124541252851,-0.1743356436491012,-0.1402264088392257,0.2490027099847793,-1.7730069160461426,0.5415042638778687,-0.2621217370033264,-0.0928493291139602,-0.0738754794001579,-0.0621183067560195,-0.000202792652999,-0.3246499300003052,-0.0836114063858985,0.1723698824644088,0.1745199859142303,-0.6869392991065979,-0.0596667937934398,0.1692617088556289,-0.2068901509046554,0.1972933858633041,0.1755270361900329,0.2792141735553741,0.1390560418367386,-0.1652921140193939,0.242835059762001,0.0980796664953231
329340,1021885,1021885,11,11,H9 C6 N1 O2,dsgdb9_112533,27.846,1.0,0.523809015750885,-0.190259963274002,0.9837281107902528,-3.359137535095215,0.1036571413278579,-0.2651035785675049,-1.5741839408874512,-0.272143691778183,0.0874158665537834,0.0608057975769043,0.3562772572040558,-0.1230646818876266,-0.8410158157348633,0.1310555785894394,0.2216237485408783,-0.2364281713962555,0.1009108126163482,-0.0216487385332584,-0.0193173494189977,-0.1034380123019218,0.1733823716640472,0.6798990368843079,0.1326292306184768,0.0318005420267581,1.0888818502426147,0.2905895411968231,-0.169791892170906,-0.3416499495506286,0.1752347946166992,0.0080677792429924,-0.2339574843645095,-0.213886871933937,-0.0470391884446144,-0.1006466522812843,1.2125420570373535,-0.2138775736093521,-0.5358688831329346,0.236324593424797,-0.018498558551073,0.0419556349515914,-0.4524631798267364,-0.5339576601982117,-0.0145616177469491,-0.1738336086273193,-0.1428243070840835,0.2672611176967621,-1.6237846612930298,0.543295681476593,-0.2342917025089264,-0.0934387072920799,-0.086556389927864,-0.0504010207951068,-0.1207725703716278,-0.2234418988227844,-0.0975570753216743,0.1232285574078559,0.1935787796974182,-0.6089392900466919,-0.0223719514906406,0.1215586140751838,-0.2049732208251953,0.1672618389129638,0.1746736466884613,0.3038797974586487,0.1699841618537902,-0.1606057584285736,0.2269957661628723,0.0895813629031181
333642,191506,191506,14,14,H6 C5 N2 O2,dsgdb9_023253,29.258,1.0,-4.447406768798828,-1.1572353839874268,0.3253900110721588,-3.5117180347442627,0.1103934869170188,-0.2619047462940216,-1.5466771125793457,-0.2135622501373291,0.0914846956729888,0.0696388632059097,0.3355364799499511,-0.0253387112170457,-0.8402960896492004,0.0113353952765464,0.2217060327529907,-0.2360832244157791,0.250737190246582,-0.0077687450684607,-0.0224355831742286,0.0486509129405021,0.1454901844263076,0.3294475078582763,0.1436449140310287,0.0492862910032272,1.1602376699447632,0.2887238264083862,-0.2414779216051101,-0.2986510992050171,0.1546418070793151,0.0188394263386726,-0.234028548002243,-0.2104657590389251,-0.0386809967458248,-0.1146405711770057,1.3191567659378052,-0.2670813202857971,-0.5381093621253967,0.178917571902275,-0.0265256557613611,0.0401426777243614,-1.127368688583374,-0.5050803422927856,-0.0229289699345827,-0.1620460599660873,-0.1229757368564605,0.2712285220623016,-1.730441689491272,0.5443755388259888,-0.2226516902446746,-0.0946378111839294,-0.0700807645916938,-0.047736756503582,-0.146666944026947,-0.1852934658527374,-0.0880913287401199,0.1528305560350418,0.189373567700386,-0.5755454301834106,-0.0263928361237049,0.0913532972335815,-0.1921250224113464,0.1835241019725799,0.1757397502660751,0.3775261342525482,0.1929892003536224,-0.1721615493297577,0.2239704430103302,0.0736220777034759
334285,563787,563787,10,10,H10 C8 O1,dsgdb9_067879,30.7095,1.0,-0.7573834657669067,1.9066510200500488,-0.786930501461029,-3.338972330093384,0.039528589695692,-0.2651346623897552,-1.5856142044067385,-0.288259208202362,0.0882164165377616,0.0476065315306186,0.3082939088344574,-0.2143545448780059,-0.8405066728591919,0.050343133509159,0.221914991736412,-0.2362703680992126,0.089648887515068,0.0037954067811369,-0.020020592957735,-0.2967901229858398,0.0998695194721221,1.0357370376586914,0.1418579667806625,0.0279695224016904,1.1496257781982422,0.2894281446933746,-0.1904276609420776,-0.3491306006908417,0.1973135471343994,0.0332172252237796,-0.2209402173757553,-0.2492529451847076,-0.0281587075442075,-0.0932787060737609,1.0652292966842651,-0.2073461711406707,-0.5351409912109375,0.2996276021003723,-0.0075567988678812,0.0649027153849601,-0.3801058828830719,-0.6338164210319519,-0.0016038455069065,-0.1751097291707992,-0.1406212747097015,0.2467901110649109,-1.7812790870666504,0.5414965748786926,-0.2623914778232574,-0.0970347672700882,-0.0819567739963531,-0.0621236376464366,-0.0062219784595072,-0.3162643313407898,-0.0880050435662269,0.1596797704696655,0.1714271903038025,-0.6847119331359863,-0.0551780015230178,0.1720869094133377,-0.2060220092535019,0.205010250210762,0.175519123673439,0.2791303396224975,0.1453993022441864,-0.1648119539022445,0.2424432784318924,0.0889351889491081
336845,821311,821311,21,21,H16 C9,dsgdb9_093817,29.7615,1.0,3.342782974243164,-1.7781966924667358,2.48811674118042,-3.333002805709839,0.0379797257483005,-0.2705479264259338,-1.5563942193984983,-0.292396605014801,0.0919884368777275,0.046409785747528,0.3041092455387115,-0.2295909970998764,-0.8402227163314819,0.0518869459629058,0.221979945898056,-0.2363190203905105,0.0700884461402893,-0.0056537357158958,-0.0212515164166688,-0.3020551800727844,0.1182543039321899,1.0173633098602295,0.1376595348119735,0.0297245867550373,1.084028959274292,0.2912452816963196,-0.1831253916025161,-0.3637910187244415,0.2084285914897918,0.0284986943006515,-0.2186972349882125,-0.2394131869077682,-0.0346441864967346,-0.0923355966806411,1.021864652633667,-0.2029564529657364,-0.5337588787078857,0.2907043993473053,-0.0096862846985459,0.0711499378085136,-0.3846516907215118,-0.6372563242912292,-0.0080003999173641,-0.1737478673458099,-0.1411366611719131,0.2530862987041473,-1.7283034324645996,0.5418305993080139,-0.2615958452224731,-0.1159925088286399,-0.0869893357157707,-0.060671329498291,0.0017086241859942,-0.3127875328063965,-0.0849843174219131,0.1982471346855163,0.2004127353429794,-0.6846647262573242,-0.059035088866949,0.1780031621456146,-0.2067805975675583,0.1875481009483337,0.1752561628818512,0.2608795166015625,0.1348838210105896,-0.1662536412477493,0.2470118254423141,0.0983626991510391
337268,850949,850949,18,18,H13 C7 N1 O1,dsgdb9_096500,30.1524,1.0,1.992639422416687,-2.921527147293091,-0.6186237335205078,-3.342949628829956,0.0943042710423469,-0.2623903155326843,-1.695483684539795,-0.3061821162700653,0.0909424424171447,0.0596930272877216,0.3422653675079345,-0.1485127955675125,-0.8406989574432373,0.1738942116498947,0.221850961446762,-0.2361858934164047,0.0901332944631576,-0.0048634773120284,-0.0203609056770801,-0.1189128533005714,0.1021674871444702,0.6778440475463867,0.1379357278347015,0.0313315726816654,1.2243585586547852,0.2906560897827148,-0.1835791766643524,-0.3696799874305725,0.1963576376438141,0.0049277623184025,-0.2315906882286071,-0.2264892607927322,-0.0328275896608829,-0.0893213152885437,1.1758766174316406,-0.2224896848201751,-0.5377374291419983,0.2593110203742981,-0.0135814547538757,0.0591396242380142,-0.4642306566238403,-0.6155626773834229,0.0202159900218248,-0.1660121232271194,-0.1267325729131698,0.2493264824151992,-1.8234244585037231,0.5443069338798523,-0.256174087524414,-0.1039597243070602,-0.0488404929637908,-0.0523638799786567,-0.0651061087846756,-0.2831934988498688,-0.0834535360336303,0.1468497961759567,0.1845030784606933,-0.6686691045761108,-0.0381752476096153,0.1254017055034637,-0.1963194459676742,0.1928080022335052,0.1764217317104339,0.3022985756397247,0.1608947515487671,-0.1657147705554962,0.2365074604749679,0.1033715307712555
338366,1118688,1118688,12,12,H14 C8 O1,dsgdb9_120890,30.6542,1.0,0.5868728160858154,-0.2883020043373108,-0.7009000778198242,-3.336848258972168,0.0938325300812721,-0.2614289224147796,-1.714518666267395,-0.3109665513038635,0.0900748744606971,0.0539336204528808,0.3158687949180603,-0.1495113372802734,-0.8406328558921814,0.1589178740978241,0.2217987179756164,-0.2362907379865646,0.0818071663379669,-0.009940143674612,-0.0212024971842765,-0.119017593562603,0.1109584346413612,0.6858080625534058,0.1392696052789688,0.0380048379302024,1.2273948192596436,0.2929043471813202,-0.1999281346797943,-0.3767492473125458,0.2058974355459213,0.0035715310368686,-0.2374809086322784,-0.2422794997692108,-0.0385157316923141,-0.1019283533096313,1.1353659629821775,-0.1998743712902069,-0.537420392036438,0.2831451594829559,-0.0219905637204647,0.0515219010412693,-0.4730224609375,-0.6174205541610718,0.0312418509274721,-0.1640769839286804,-0.1268322467803955,0.2557162046432495,-1.807555675506592,0.5447666645050049,-0.2480109483003616,-0.1094227880239486,-0.042118601500988,-0.0558021888136863,-0.0533229783177375,-0.276483952999115,-0.0719376802444458,0.1571331769227981,0.1914972811937332,-0.6719413995742798,-0.0555548705160617,0.134121760725975,-0.196603313088417,0.1624265909194946,0.1765148192644119,0.2975809574127197,0.1601977944374084,-0.1672011762857437,0.2260728478431701,0.1051525399088859
340962,1025106,1025106,19,19,H11 C6 N1 O2,dsgdb9_112797,20.7839,1.0,1.374594807624817,1.520028829574585,2.167898416519165,-3.45958948135376,0.1279282867908477,-0.2689753770828247,-1.3267390727996826,-0.2148195207118988,0.0869084000587463,0.083112709224224,0.3479309678077698,-0.0895237326622009,-0.8425227999687195,0.2024335712194442,0.2218276262283325,-0.2366397678852081,0.1032007709145546,-0.0087039330974221,-0.0197532065212726,0.0844395458698272,0.1855926811695099,0.2012024670839309,0.1279629915952682,0.0642189234495163,0.8665347099304199,0.2890519499778747,-0.1295246630907058,-0.2928763031959533,0.2121981382369995,-0.0008319565677084,-0.2216121852397918,-0.1238420605659484,-0.0566775985062122,-0.088207297027111,1.3335922956466677,-0.3288168609142303,-0.5373483300209045,0.1145976036787033,-0.0320167429745197,0.0602121502161026,-0.9449699521064758,-0.4335950314998626,-0.0143279144540429,-0.1755060702562332,-0.139021560549736,0.2599372267723083,-1.282910943031311,0.54215008020401,-0.2311432212591171,-0.1186471059918403,-0.1548960208892822,-0.0419176220893859,-0.1663452684879303,-0.2379588484764099,-0.0908202901482582,0.1667828559875488,0.1794815361499786,-0.2604480385780334,-0.0182569772005081,0.0749100297689437,-0.1965523511171341,0.1470864117145538,0.1770904213190078,0.3953144252300262,0.1796053647994995,-0.1729494333267212,0.2380339652299881,0.101092517375946
342044,1096920,1096920,14,14,H16 C8 O1,dsgdb9_119049,29.8865,1.0,1.5480408668518066,0.0387217998504638,0.4960802793502807,-3.3025026321411133,0.0901574864983558,-0.269097238779068,-1.656771183013916,-0.2867637276649475,0.0883657112717628,0.0565136559307575,0.3293922245502472,-0.1412585973739624,-0.8402594923973083,0.2295861840248108,0.2218444943428039,-0.2360956668853759,0.115645095705986,-0.0136790489777922,-0.0217861030250787,-0.1064109355211258,0.125151515007019,0.6294199228286743,0.1291097998619079,0.0290138982236385,1.168992519378662,0.2897658348083496,-0.1388151943683624,-0.3980925679206848,0.2092733085155487,-0.0079616736620664,-0.2228521704673767,-0.2066182941198349,-0.032849047333002,-0.0944992750883102,1.1027017831802368,-0.181336224079132,-0.5448400974273682,0.2490946799516677,-0.0273744072765111,0.0794606134295463,-0.4146352112293243,-0.6260290741920471,0.0495876669883728,-0.1632311940193176,-0.1254821419715881,0.2404191046953201,-1.7517164945602417,0.545026957988739,-0.2547672986984253,-0.1381016671657562,-0.0574976131319999,-0.0526976361870765,-0.0679092109203338,-0.3075754642486572,-0.0948937386274337,0.1969540864229202,0.1907570958137512,-0.6636539101600647,-0.0410708300769329,0.1398500949144363,-0.1951298862695694,0.179690733551979,0.1786949187517166,0.2827990353107452,0.1548276245594024,-0.1661196053028106,0.270621508359909,0.128591313958168
345524,763635,763635,15,15,H10 C7 O2,dsgdb9_088381,30.0865,1.0,2.849607229232788,0.3098011612892151,3.6583175659179688,-3.352646350860596,0.0466316416859626,-0.2637463212013244,-1.586118459701538,-0.2868802845478058,0.0897331312298774,0.0515519529581069,0.3328655958175659,-0.19571253657341,-0.8407317399978638,0.0297861211001873,0.221964031457901,-0.2362042814493179,0.0838060304522514,0.0133924502879381,-0.0200638510286808,-0.2984723746776581,0.1074288785457611,1.0288594961166382,0.1404488086700439,0.0281547345221042,1.1767727136611938,0.2886274755001068,-0.202074721455574,-0.3405660092830658,0.1932950317859649,0.0278844386339187,-0.226949393749237,-0.2328818440437317,-0.0320286564528942,-0.0983086228370666,1.0989495515823364,-0.2059084326028823,-0.5344414710998535,0.2786558270454407,-0.0066763558425009,0.0639479756355285,-0.3658126294612884,-0.608153223991394,-0.0233049690723419,-0.1771029680967331,-0.1398413777351379,0.2500348389148712,-1.8481541872024536,0.5419736504554749,-0.2672058343887329,-0.0929384231567382,-0.0685825049877166,-0.0583895519375801,-0.0212738271802663,-0.3162169456481933,-0.0889848321676254,0.1555386483669281,0.1691559553146362,-0.6811129450798035,-0.0427752919495105,0.1621259897947311,-0.2045476585626602,0.2058833539485931,0.1748260408639907,0.296843558549881,0.1463355273008346,-0.1636005640029907,0.2371967732906341,0.0838523656129837
346623,332433,332433,13,13,H9 C7 N1 O1,dsgdb9_041455,26.7219,1.0,1.941961646080017,-1.790558934211731,-1.617176532745361,-3.5067176818847656,0.1177640706300735,-0.2654741108417511,-1.538334608078003,-0.2184487879276275,0.0885472372174263,0.0702974423766136,0.3175759613513946,-0.0622253566980361,-0.8396362066268921,0.0578459501266479,0.2216716259717941,-0.2361533641815185,0.1878300905227661,0.0064101042225956,-0.0274881459772586,0.0483923032879829,0.1286621242761612,0.2900052070617676,0.1370545923709869,0.0564812123775482,0.9720052480697632,0.2886490821838379,-0.2375964522361755,-0.3237431943416595,0.1800843179225921,0.0080841006711125,-0.2277768701314926,-0.2054356038570404,-0.037007886916399,-0.109940692782402,1.3104047775268557,-0.2444793432950973,-0.5449294447898865,0.2167011350393295,-0.0281017515808343,0.0587247274816036,-1.1480157375335691,-0.556050717830658,-0.0142382625490427,-0.1544877886772155,-0.1189712584018707,0.2792747318744659,-1.66227126121521,0.5450409650802612,-0.2383815050125122,-0.1125475242733955,-0.0641349107027053,-0.0484866350889205,-0.1322400718927383,-0.2241967320442199,-0.0930177867412567,0.1853869557380676,0.1660277545452118,-0.5397611260414124,-0.0407990589737892,0.098765380680561,-0.1863876432180404,0.1791637688875198,0.1774732172489166,0.3897705972194671,0.1827841401100158,-0.1756928414106369,0.2325204461812973,0.0865429416298866
347280,1124713,1124713,10,10,H13 C7 N1 O1,dsgdb9_121377,31.0035,1.0,-0.4766798019409179,1.9872329235076904,-0.8548395037651062,-3.350688934326172,0.0604682303965091,-0.2639968395233154,-1.6431993246078491,-0.3107017278671264,0.0910390317440033,0.042936485260725,0.3045183718204498,-0.2226509153842926,-0.8403910994529724,0.0275724120438098,0.2219169586896896,-0.2363360226154327,0.085986852645874,-0.0084766969084739,-0.0208678115159273,-0.2909069955348968,0.1127028688788414,1.044710397720337,0.1458557099103927,0.0244251191616058,1.1458797454833984,0.291486382484436,-0.2133991420269012,-0.3551337420940399,0.214792400598526,0.0281036831438541,-0.2312263548374176,-0.2666399478912353,-0.0425179861485958,-0.101048044860363,1.060487985610962,-0.2113120555877685,-0.5341470837593079,0.3124065697193146,-0.0075313071720302,0.0618168972432613,-0.3800727128982544,-0.6418913006782532,-0.0187759324908256,-0.1750581711530685,-0.1392337679862976,0.2549132704734802,-1.79742169380188,0.5422579646110535,-0.2607757449150085,-0.1015305966138839,-0.0664241015911102,-0.0622596479952335,-0.0017713460838422,-0.3213795125484466,-0.073264479637146,0.1793926656246185,0.1839562803506851,-0.6857588291168213,-0.0599578879773616,0.1723310202360153,-0.2058096081018448,0.1763582825660705,0.1739806532859802,0.291820228099823,0.1363954097032547,-0.1654205620288849,0.2351449280977249,0.0931820124387741
347559,576544,576544,13,13,H5 C5 N1 O3,dsgdb9_069237,25.7636,1.0,0.7175589203834534,-2.442820310592652,2.045006036758423,-3.2164971828460693,0.1142003014683723,-0.2624441683292389,-2.6149728298187256,-0.1729339957237243,0.0949512049555778,0.0838286355137825,0.3137295842170715,-0.1575369238853454,-0.8382863998413086,0.5519041419029236,0.2233640402555465,-0.2374361455440521,0.0422795638442039,0.0908433347940445,-0.0170180108398199,0.0458740331232547,0.090358629822731,0.4019814431667328,0.1976559460163116,0.062371477484703,1.4216456413269043,0.2813784182071686,-0.0231057666242122,-0.2000312209129333,0.2010838091373443,-0.0141212623566389,-0.2437025904655456,-0.0355929881334304,0.0077115073800086,-0.098459668457508,0.84298175573349,-0.0367804989218711,-0.5207997560501099,0.491756796836853,-0.0150636713951826,-0.0032891742885112,-0.1181509643793106,-0.7117534875869751,-0.1074758991599083,-0.2276243865489959,-0.0913098081946373,0.259452611207962,-3.340574026107788,0.5470532774925232,-0.2539186775684356,-0.0832139700651168,-0.0597632266581058,-0.0553728193044662,0.0425464697182178,-0.9680315852165222,-0.0123934363946318,0.1846245378255844,-0.0050562117248773,-0.6963978409767151,0.0114828832447528,0.1625936925411224,-0.2024249285459518,0.1661122888326645,0.1681998819112777,0.050337329506874,0.1969366520643234,-0.1651380658149719,0.2308720052242279,-0.0101204942911863
352810,248726,248726,12,12,H8 C5 N2 O2,dsgdb9_031974,29.023,1.0,-0.2725784182548523,-0.4474800825119018,-0.7004908323287964,-3.2169301509857178,0.1196675822138786,-0.2628758549690246,-2.793839454650879,-0.2383999228477478,0.092783086001873,0.0867671594023704,0.2791836857795715,-0.234492689371109,-0.8383626341819763,0.7068307399749756,0.2238149791955948,-0.2373806983232498,0.0334834679961204,0.0589147917926311,-0.0170603655278682,0.0276608001440763,0.1126394122838974,0.46503746509552,0.1977734863758087,0.0765195935964584,1.4750776290893557,0.285770982503891,-0.1039036959409713,-0.2574045956134796,0.2395146638154983,-0.0317662991583347,-0.2646043598651886,-0.0519483387470245,0.0082304580137133,-0.099494569003582,0.7654469609260559,0.0563391186296939,-0.5208961367607117,0.5973498821258545,-0.018232986330986,0.0043469341471791,-0.1134746298193931,-0.7320643067359924,-0.0412782095372676,-0.2033733427524566,-0.0910116881132125,0.2654466032981872,-3.281245470046997,0.5480133295059204,-0.2541934251785278,-0.1015049442648887,-0.0202573835849761,-0.0582775399088859,0.031287282705307,-0.9318425059318542,-0.0026328258682042,0.2060959041118621,0.0071330778300762,-0.6961004137992859,-0.0289931800216436,0.1640034615993499,-0.2064505964517593,0.1745402514934539,0.1750485599040985,0.0429830178618431,0.180641159415245,-0.1623302698135376,0.2257986962795257,0.0080941366031765
352899,64153,64153,11,11,H11 C6 N1 O1,dsgdb9_008225,29.4702,1.0,-1.4106919765472412,-0.6583548188209534,-1.2143356800079346,-3.34828519821167,0.0952290967106819,-0.2638868689537048,-1.6162766218185425,-0.2494491189718246,0.0905960276722908,0.054283145815134,0.3446905612945556,-0.1138736754655838,-0.8409059047698975,0.139241948723793,0.2218672186136245,-0.2361103445291519,0.1344130039215088,0.0101961977779865,-0.0208532847464084,-0.1126207560300827,0.0861250087618827,0.7021896243095398,0.1309732496738433,0.0355350635945797,1.2386568784713743,0.2893817126750946,-0.1449103653430938,-0.3495928943157196,0.1655446887016296,0.0062300655990839,-0.2335648536682129,-0.2351552695035934,-0.02848488278687,-0.1031149551272392,1.187455415725708,-0.2270950376987457,-0.5421798825263977,0.2089677453041076,-0.0156608410179615,0.0629312470555305,-0.4565672874450683,-0.5888412594795227,0.0220364183187484,-0.1685094535350799,-0.1295815110206604,0.2462966293096542,-1.8168476819992063,0.5437581539154053,-0.2501882910728454,-0.1008637771010398,-0.0462051928043365,-0.0554720573127269,-0.0825384557247161,-0.2869719266891479,-0.088685929775238,0.1504103541374206,0.2037837356328964,-0.663149356842041,-0.0295635610818862,0.1377744227647781,-0.1958583444356918,0.1865305751562118,0.1770908683538437,0.2926357090473175,0.1698542237281799,-0.1652038693428039,0.2527170777320862,0.1005516275763511
